CMIP5_SnowDepth,SnowDepth_2021_20yr_DJF_rcp26,SnowDepth_2021_20yr_DJF_rcp26.sd
CMIP5_SnowDepth,SnowDepth_2041_20yr_DJF_rcp26,SnowDepth_2041_20yr_DJF_rcp26.sd
CMIP5_SnowDepth,SnowDepth_2061_20yr_DJF_rcp26,SnowDepth_2061_20yr_DJF_rcp26.sd
CMIP5_SnowDepth,SnowDepth_2081_20yr_DJF_rcp26,SnowDepth_2081_20yr_DJF_rcp26.sd
