CMIP5_SeaIceThickness,SeaIceThickness_2021_20yr_JJA_rcp85,SeaIceThickness_2021_20yr_JJA_rcp85.sd
CMIP5_SeaIceThickness,SeaIceThickness_2041_20yr_JJA_rcp85,SeaIceThickness_2041_20yr_JJA_rcp85.sd
CMIP5_SeaIceThickness,SeaIceThickness_2061_20yr_JJA_rcp85,SeaIceThickness_2061_20yr_JJA_rcp85.sd
CMIP5_SeaIceThickness,SeaIceThickness_2081_20yr_JJA_rcp85,SeaIceThickness_2081_20yr_JJA_rcp85.sd
